STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,MEASURE,,SECTOR,,STANDARD_REVENUE,,CTRY_SPECIFIC_REVENUE,,UNIT_MEASURE,,FREQ,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,REVENUE_CODE,,DECIMALS,,CURRENCY,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,1998,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,1999,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2000,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2001,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2002,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2003,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2004,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2005,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2006,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2007,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2008,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2009,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2010,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2011,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2012,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2013,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2014,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2015,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2016,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2017,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2018,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2019,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2020,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2021,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,MEX,,TAX_REV,,S13,,T_4200,,_T,,PT_B1GQ,,A,,2022,,0,,A,,0,,4200,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,1990,,0.09,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,1991,,0.086,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,1992,,0.08,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,1993,,0.075,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,1994,,0.074,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,1995,,0.037,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,1996,,0.033,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,1997,,0.031,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,1998,,0.029,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,1999,,0.029,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2000,,0.036,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2001,,0.037,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2002,,0.042,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2003,,0.039,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2004,,0.043,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2005,,0.048,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2006,,0.035,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2007,,0.037,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2008,,0.057,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2009,,0.05,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2010,,0.047,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2011,,0.046,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2012,,0.052,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2013,,0.056,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2014,,0.053,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2015,,0.053,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2016,,0.051,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2017,,0.047,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2018,,0.046,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2019,,0.043,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2020,,0.041,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_5128,,_T,,PT_B1GQ,,A,,2021,,0.04,,A,,0,,5128,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,1990,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,1991,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,1992,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,1993,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,1994,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,1995,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,1996,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,1997,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,1998,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,1999,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2000,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2001,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2002,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2003,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2004,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2005,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2006,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2007,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2008,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2009,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2010,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2011,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2012,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2013,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2014,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2015,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2016,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2017,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2018,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2019,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2020,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2021,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_6100,,_T,,PT_B1GQ,,A,,2022,,0,,A,,0,,6100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,1990,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,1991,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,1992,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,1993,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,1994,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,1995,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,1996,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,1997,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,1998,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,1999,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2000,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2001,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2002,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2003,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2004,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2005,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2006,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2007,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2008,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2009,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2010,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2011,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2012,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2013,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2014,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2015,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2016,,0,,A,,0,,4320,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,GUY,,TAX_REV,,S13,,T_4320,,_T,,PT_B1GQ,,A,,2017,,0,,A,,0,,4320,,1,,_Z,
