"country","side","year","file","sheet","status","layout_family","warning"
"URY","new",2013,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2013_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2013_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2013_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2014,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2014_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2014_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2014_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2015,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2015_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2015_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2015_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2016,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2016_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2016_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2016_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2017,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2017_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2017_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2017_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2018,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2018_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2018_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2018_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2019,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2019_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2019_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2019_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2020,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2020_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2020_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2020_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2021,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2021_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2021_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2021_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2022,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2022_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2022_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2022_SC_S.2000.xlsx",,"matched","sector_year_files",
"URY","new",2023,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2023_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2023_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2023_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"URY","new",2024,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2024_SC_S.1402.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2024_SC_S.1301.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/URY/CSI_3.2024_SC_S.2000.xlsx",,"missing_file","sector_year_files",
"ECU","old",,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/ECU/mcs_cei_2018_2022.xlsx;/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/ECU/mcs_cei_2018_2023p.xlsx",,"matched","layout_break_account_sheets",
"ECU","new",,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/ECU/bam_cei_2018_2024p.xlsx",,"matched","layout_break_account_sheets",
"ECU","new",,"/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/ECU/bam_cei_2018_2024p.xlsx","Portada;Indice;Producción;Consumo Intermedio;VAB;EBE;YMB;YNB;YDB;AHORRO;FBK;PRE-END","layout_break","layout_break_account_sheets","New workbook is account-sheet layout; current extractor expects year sheets."
"BRA","old",,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/BRA/contas_economicas_a_precos_correntes_2000a2021.xls",,"matched","year_sheets",
"BRA","new",,,,"missing_file","year_sheets","No new files found."
"DOM","old",,"/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/DOM/cei_2007_2017.xlsx",,"matched","year_sheets",
"DOM","new",,,,"missing_file","year_sheets","No new files found."
